rank,gene,score
379,EGR1,0.05290724275012815
380,MT1M,0.052680245188244545
381,ADCY1,0.052677519046343324
382,CPAMD8,0.052424881496526465
383,TMSB10,0.05224378635643645
384,AGPAT4,0.052226406062628405
385,SYK,0.05211443092141832
386,CRYAB,0.05200681138945662
387,DOCK2,0.051837736368179343
388,ACACB,0.0515517193260987
389,ADAMTS9,0.051423056920369525
390,RCAN2,0.051262700159833474
391,SCG3,0.05086078530266169
392,THSD7A,0.0507113216509989
393,DGKB,0.05064448666951016
394,TIMP3,0.05058731488526058
395,GPC6,0.0502037694739661
396,SKAP2,0.05009338336832381
397,PLCB1,0.05006745672474855
398,S100Z,0.04994915922482812
399,ATP6V0D2,0.04976102047496367
400,CLVS1,0.04960830645127734
401,SLC44A5,0.04953081607818599
402,SUSD1,0.04925027063914711
403,PTPRC,0.04907710226173073
404,CCDC148,0.04893063969082306
405,PEG10,0.04888879375540334
406,CACNA2D3,0.04888078147252428
407,EYA2,0.048822824741231896
408,TENM4,0.048259565906380475
409,CABLES1,0.048216058048774935
410,SAMSN1,0.04811809808015821
411,CSF1R,0.048112571239471436
412,STUM,0.04802793264389038
413,CIITA,0.04790090501698008
414,ARHGAP18,0.04776285272656067
415,SELENOP,0.04773902022570409
416,GUCY1A2,0.04770720359824954
417,TNFRSF21,0.047640440744512125
418,ARHGAP20,0.04716533422470093
419,EYA4,0.04714541669402805
420,RPH3A,0.0470652176583668
421,NXPH1,0.046794310212135315
422,CACNA1B,0.04664627859344728
423,CALCRL,0.04660347700119016
424,CD53,0.04657368645781562
425,SOCS6,0.04651567339897156
426,MT1E,0.04650899002121556
427,ELOVL7,0.0462429674835545
428,SVEP1,0.04612264037132263
429,PLCL2,0.04611198024617302
430,PLXNA2,0.04572385109827992
431,PPP1R14A,0.04570435578148119
432,VIM,0.04563622673352552
433,FTL,0.04555303128719512
434,TUBB4B,0.0454470256694508
435,FYB1,0.045089808957917366
436,GRIK2,0.045061572854008025
437,VEGFA,0.04462364414185849
438,ACHE,0.044506724923849106
439,ATP2B2,0.04450380008275018
440,RNF19A,0.044345740953011026
441,TRPM2,0.044289954006671906
442,ARL15,0.044266196846423966
443,ROR2,0.04425251429731203
444,COL18A1,0.04411718249320984
445,SLC2A13,0.0439938794011655
446,TMEM51,0.04395672629276903
447,ADGRA3,0.04395570249803238
448,CHST11,0.043834190994237354
449,MAP1B,0.04381056731214544
450,GPC5,0.043785086678748086
451,APOE,0.04374920234880564
452,FRMD4A,0.043367938035064224
453,GALNTL6,0.04335719730172838
454,SLC4A7,0.043093279004096985
455,LRRIQ1,0.04307711455557084
456,CLSTN3,0.04276460105297608
457,IQCJ-SCHIP1,0.04273612311011876
458,COL5A3,0.04259588032988826
459,ITGBL1,0.04256458664840124
460,RGS7,0.04243719022984449
461,SYT4,0.04235750591392384
462,LRCH1,0.04235464807602207
463,SLC38A1,0.04224599676021601
464,EPHB1,0.04224306707115988
465,ADAMTS17,0.041849321126937844
466,DPYSL3,0.041820584980833964
467,LAMA4,0.04181452889484594
468,APLP1,0.04176204480986667
469,NDRG4,0.041673070205229146
470,THY1,0.04164634968923486
471,FAR2,0.04163336753845215
472,ACTN2,0.04162822365760799
473,NCK2,0.041311907403998815
474,AKAP12,0.0411362156763182
475,LUZP2,0.041102146473833145
476,RANBP17,0.041090698196337816
477,TTC29,0.040901799996693966
478,BRINP1,0.04085304338582285
479,SOX6,0.04084826140550568
