rank,gene,score
828,MT1E,0.02451737531533482
829,PRKG1,0.024407278963458068
830,C1QB,0.024355565598108142
831,SLC2A13,0.024308403583467864
832,KCNT2,0.024285151606256217
833,FBXO32,0.02422637164832675
834,CH25H,0.024219989776611328
835,SLC44A5,0.02376611944701934
836,CNTNAP4,0.023765395376756204
837,CAMK2G,0.023542270875683946
838,P3H2,0.023355892389896216
839,MT1G,0.023282859949157686
840,LPCAT2,0.023254354966097845
841,SLC1A2,0.02324609694006108
842,HPSE2,0.02303413116279568
843,TYK2,0.022943208449416663
844,ADGRV1,0.02275413821140926
845,KIAA1217,0.02273768683274585
846,GAS2,0.022593184930666865
847,IQCJ-SCHIP1,0.022578504300743818
848,GUCY1B1,0.022562069337592194
849,PITPNC1,0.02252258727486456
850,RASGEF1C,0.02223361320255879
851,GJA1,0.02206335100052237
852,HCLS1,0.02204230229059856
853,TOX3,0.021913917826003382
854,GUCY1A2,0.021735559509258096
855,SLAIN1,0.02147419303655629
856,BLNK,0.02126258611679077
857,GALNTL6,0.02119362016518911
858,CHST2,0.021077323770314016
859,BACE2,0.02106365110250119
860,CNTN1,0.021053271257040818
861,GRIA1,0.02103639748208197
862,GAPDH,0.02094401812157487
863,EDNRB,0.020903266611553395
864,SLC7A11,0.02077375040118401
865,C1orf21,0.02042211595219967
866,NRCAM,0.020383495365409843
867,GRIN1,0.020345292488733957
868,ZNRF3,0.0203088099322124
869,LGR5,0.02016697862807748
870,PDE3B,0.020128346627506177
871,PDE10A,0.019937234371638857
872,SVIP,0.019899029731750506
873,AQP1,0.01972374290812251
874,TENM3,0.0196719262215167
875,CTNND2,0.019448970783652597
876,STMN1,0.019405415216525945
877,PKM,0.019268019157178795
878,HIF3A,0.01906900042906784
879,CENPP,0.019057313590659875
880,HBB,0.018859065190339752
881,ADCY2,0.01875393933483538
882,CDK18,0.018697862500519635
883,PPP1R14A,0.018561187722872796
884,PRR16,0.018381580710411072
885,DOCK8,0.018075991835859062
886,MAG,0.018053879801278483
887,KCNMB4,0.01793965592837482
888,C1QC,0.017854426351804564
889,HRH1,0.0177626132965088
890,CRYAB,0.017667617073795105
891,APOE,0.01761890541376393
892,KIF5A,0.01753351527003577
893,AGMO,0.01749908796150057
894,PARD3,0.017164030262800445
895,SFMBT2,0.017099111499609743
896,MAML3,0.017022353777474297
897,TUBB,0.016486348969342146
898,CNP,0.016237659368433688
899,PLCL2,0.016180660915963485
900,CTNNA2,0.01582089321585567
901,ABCA6,0.015717449513348747
902,NMNAT2,0.01567262709140782
903,SPAG17,0.015436224639415741
904,SEMA5A,0.01525243445093949
905,ST18,0.0151958826629503
906,GFAP,0.015156927643940332
907,NCKAP1L,0.015114915370941118
908,CD163L1,0.015042554934015184
909,ARHGAP15,0.014800129617963509
910,S100A1,0.01474561181236711
911,EFEMP1,0.01464422543843591
912,RNLS,0.014571057543868116
913,IQGAP2,0.014457078856777716
914,CTSS,0.014452458421389203
915,SCD,0.014358820156253005
916,DYNC1I1,0.014347652022485446
917,SOCS6,0.014139174503716934
918,EPHA3,0.01373857306161097
919,PAMR1,0.013637010294657526
920,FRK,0.013160282193304451
921,MYRIP,0.01297735440176595
922,SLC35F3,0.012840911236877472
923,HLA-DPA1,0.012686852561800133
924,PLXNA4,0.01264319918504575
925,PPM1E,0.012574983946485818
926,PLPPR1,0.012538802541580907
927,FTH1,0.01241963162244264
928,ZNF365,0.012417375749450177
929,TF,0.012412068077979566
930,HSP90AB1,0.012402085434003784
931,GHITM,0.012386162368226428
932,PEBP4,0.012214462405868987
933,RNF144B,0.012193694001152333
934,CSMD1,0.01206610296739774
935,HSP90AA1,0.011964528220732296
936,FREM2,0.011844234033064394
937,PEBP1,0.01166444589809329
938,GREB1L,0.011080581407057533
939,LRRC4C,0.010967880997972967
940,YWHAB,0.010823362798040748
941,HSPA2,0.010751672555081915
942,DEPDC1B,0.01063783754821579
943,DPYSL5,0.010343464402566005
944,KHDRBS2,0.010234224640328304
945,KCTD8,0.010136758719023253
946,ARPP21,0.010009963146341394
947,MOBP,0.009956504268200439
948,PDE1A,0.009753752451853948
949,FTL,0.009415114889269272
950,CIITA,0.009373394056264028
951,MT1M,0.009338430237327278
952,ACSS3,0.00931993376632978
953,PRR5L,0.00911539333882061
954,RTTN,0.008971694682833875
955,ADAM28,0.008682064712047577
956,FBXO2,0.008392975240641365
957,SERINC1,0.008359833634883518
958,ARHGEF26,0.0083578450957138
959,CLDND1,0.008194245398044586
960,HHIP,0.007990787223000007
961,RAB3C,0.007854365669161922
962,CPVL,0.007243406358372728
963,GABRB1,0.0069951923149051964
964,FAT3,0.006723355665991582
965,FEZ1,0.006654840134955042
966,SLC5A11,0.006636466865276913
967,SLC2A9,0.0064366338917842825
968,SLC6A3,0.006406694699466309
969,TMEM108,0.006396369306223337
970,ATP6V0D2,0.0060370869944719185
971,NEGR1,0.004978727143524542
972,ELMOD1,0.004926070079698586
973,CTNNA3,0.004915840136272331
974,PIEZO2,0.004708880363639534
975,NEBL,0.004654589752986604
976,SLC24A3,0.004583408626226304
977,ARHGAP24,0.004477610832451795
978,MEIS2,0.0042933272543999035
979,PAG1,0.004183458805741003
980,SH3RF3,0.004005857438752147
981,IL18,0.0039068758538273185
982,APLP1,0.003413716187843918
983,PKP4,0.003328623751547799
984,ATP1B1,0.003182528950522512
985,TNFRSF1B,0.0027976506948470536
986,BACH1,0.0018206487030021368
987,MT1H,0.0014074494441350116
988,DISC1,0.0012140572795659166
989,TFEC,0.0008009970188140869
990,SPP1,0.0007422827184200287
991,KCNIP4,0.0007035400562720451
992,ST6GALNAC5,0.0005454023679097864
993,GNA14,0.0005209680839149966
994,RAPGEF5,0.00033733786642153873
995,UGT8,0.00020175483822237883
996,GPC5,-0.004256096251189612
997,CHST8,-0.004367629948415219
998,APOD,-0.006175757675980664
999,CHSY3,-0.00884969529774815
1000,ANKRD22,-0.03612179207530891
