rank,gene,attention_score,predicted_attention,residual_attention,residual_zscore,expression_mean,expression_variance,dropout_rate
642,NRXN3,0.003589627682565766,0.006456865977739183,-0.002867238295173417,-0.05770365367049229,3.121912185837878,3.3973809112908597,0.2402311084080888
745,OLFM3,-0.0011141168138405488,0.006185617312111181,-0.0072997341259517295,-0.14690837890929997,1.152839850175908,2.6819638072473353,0.6513608027976281
585,FRY,0.005481837877810092,0.006131275103409456,-0.000649437225599364,-0.013070033561491896,1.1432288077757904,2.6483906903054026,0.6524251178348791
478,KCNN3,0.009158844138280331,0.006007024149378874,0.0031518199889014565,0.06343090819394334,1.132979061726965,2.688468492106152,0.6600273681009579
243,RIMS1,0.018603891285470353,0.0059763887060873796,0.012627502579382974,0.2541306164857464,1.1214806787241094,2.610492701024152,0.6580507830317774
539,RCAN2,0.006887074271900051,0.0059115523009153235,0.0009755219709847275,0.019632543990646435,3.191027486610605,3.2990380900149834,0.22882773300897064
376,ZNF385D,0.013030437837920905,0.00577166269453694,0.007258775143383965,0.14608407248567087,1.091862063558277,2.6095403466060683,0.6689980234149309
709,ERC2,6.901734748998578e-05,0.005717990668479782,-0.005648973320989796,-0.11368653964233212,1.0821907431117135,2.535337299248269,0.6673255283563935
810,MDH1,-0.006312900077832084,0.005711221754931161,-0.012024121832763246,-0.24198747732183495,3.2082954059067865,3.355993553866119,0.23278090314733157
176,RGS16,0.02266968917510348,0.005671273993647612,0.016998415181455867,0.342095968873295,1.0882952169845144,2.6210390465946043,0.6726471035426487
841,ELMOD1,-0.009445832127334741,0.005571340441755861,-0.015017172569090603,-0.3022231275633854,1.0625904123456966,2.477944838952542,0.6709746084841113
774,OXR1,-0.003643459451482811,0.005549434403230723,-0.009192893854713533,-0.18500853734931788,1.0557715689036955,2.540508537970749,0.6772084537022959
408,LMO3,0.011393190692077448,0.005548711853825726,0.0058444788382517225,0.1176211211097122,1.0751351822326207,2.613303267264075,0.6776645887182606
496,EEF1A2,0.007881131000960051,0.005500715647063472,0.002380415353896579,0.0479062599730177,3.233446369821338,3.107297410964236,0.21453550250874254
