rank,gene,score
233,FRMD3,0.11648309230804443
234,CTNNA3,0.11549858003854752
235,RUNX1,0.11413067579269409
236,KLF12,0.11321428418159485
237,SNTB1,0.11237426102161407
238,SNTG1,0.11175843079884851
239,NKX6-2,0.11147136551252801
240,CEMIP,0.1111302375793457
241,ABCC4,0.11063440065634877
242,LY86,0.10969549417495728
243,TMEM132C,0.10921825766563414
244,TPD52L1,0.10920552536845207
245,MCC,0.10897958775361377
246,LMO3,0.10885449907833467
247,SORCS3,0.10862118005752563
248,GALNTL6,0.10777412727475166
249,NFATC2,0.10776189963022864
250,PTPRC,0.10763329267501831
251,SGCD,0.10738473534584048
252,PALLD,0.10736138480050228
253,DLC1,0.10731303691864014
254,GEM,0.10570894926786423
255,DUSP1,0.10558579455722461
256,TSHZ3,0.10524225234985352
257,USH1C,0.10488703846931458
258,NCAN,0.10362523794174194
259,VGF,0.10356318578124046
260,MIS18BP1,0.10247884988784794
261,HSPA2,0.10229423642158508
262,GLI3,0.10156441231568658
263,HRH1,0.10154177248477936
264,FCGR2A,0.10143102705478668
265,ANTXR1,0.10107247443760142
266,DNAH5,0.10059611002604163
267,SOCS6,0.10025682178410622
268,SLCO2B1,0.09962575137615204
269,RHOJ,0.09951087832450867
270,PTPRG,0.09942866638302805
271,SLC2A5,0.0992475152015686
272,SCN9A,0.0979293618883405
273,SLC8A3,0.09784477949142456
274,SLCO1C1,0.09747553616762161
275,ARHGEF26,0.09689727425575256
276,SRGN,0.09665919969911163
277,CENPF,0.09661363065242767
278,KCNK12,0.0963171124458313
279,RNF144B,0.09627471367518103
280,GPC6,0.09599262475967407
281,RNLS,0.09586207071940106
282,AGTR1,0.09544647336006162
283,LRMDA,0.0950581630071004
284,EGR1,0.0948834282656511
285,ABTB2,0.09468844894206879
286,ACACB,0.09439754411578183
287,SHISA6,0.09412258863449097
288,NWD1,0.09380740423997247
289,GRID2,0.09375335659299577
290,SOX6,0.093441900881854
291,SYNPO2,0.0934213956197103
292,STPG2,0.09311500298125402
293,ALK,0.0929953862320293
294,GRIP1,0.09288951754570007
295,PACRG,0.09221291542053223
296,HS3ST4,0.09204650123914077
297,LRRK1,0.09189148743947351
298,PLPPR1,0.09175017476081848
299,BACE2,0.09144200384616852
300,NCK2,0.09130730852484703
301,KLHL1,0.09075300805708941
302,IQGAP2,0.09062878489494319
303,HS3ST5,0.0898829847574234
304,S100B,0.08976458013057709
305,ST6GAL1,0.08975668251514435
306,MAP3K8,0.08972106873989105
307,RGS6,0.08959881013089965
308,MERTK,0.0885044435660044
309,CCK,0.0883406358105795
310,ARHGAP24,0.08811184763908386
311,AIF1,0.08759526610374452
312,TGFBR2,0.08720628619194037
313,MSR1,0.08700052897135413
314,RAPGEF5,0.08697385092576349
315,PRDM6,0.08678741256395972
316,DLK1,0.08669046362241112
317,FRK,0.08654710981580949
318,EPHA7,0.08634302616119383
319,MT1M,0.08614526689052582
320,COBLL1,0.08581145604451501
321,RIN3,0.08540837963422143
322,PAMR1,0.08505750861432815
323,CPAMD8,0.0849801831775241
324,ALPK1,0.08454781770706177
325,PLXDC2,0.08452127634414602
326,CMTM7,0.08434696793556218
327,DOCK2,0.08366364985704422
328,GRIN2B,0.08313308770839989
329,UGT8,0.08288733661174774
330,OPALIN,0.08119899862342406
331,STUM,0.08102275927861535
332,PCDH15,0.07997022738510917
333,APOC1,0.07884743064641953
334,PITPNC1,0.07866781666165301
335,SETBP1,0.07841458916664124
336,CACNA1A,0.07807587004370165
337,COL4A1,0.07805231213569641
338,CDH8,0.07792020688454304
339,TMEM51,0.07753822207450867
340,IL1RAP,0.07717979550361631
341,RBMS3,0.07695752978324888
342,STAB1,0.07683467268943789
343,SLC2A9,0.07663281758626295
344,CDH12,0.07662625362475717
345,ADCY2,0.07661625742912292
346,RASL12,0.07652504742145538
347,DGKB,0.07612186670303345
348,MS4A4E,0.07609294354915619
349,PAX3,0.0755275885264079
350,ANXA1,0.07548525929450989
351,MALRD1,0.0751509964466095
352,PDE3B,0.07513938844203949
353,CTSC,0.07500186020677735
354,SNX10,0.07460802612882672
355,UGCG,0.07442986028535031
356,CTXND1,0.0744047462940216
357,KALRN,0.0743589301904043
358,MEGF11,0.07419699004718233
359,FLRT2,0.07417255923861554
360,CDHR3,0.07375776767730713
361,AQP1,0.07372073829174042
362,SPARCL1,0.07316522938864567
363,FTH1,0.07303224146804388
364,LGR5,0.07299283519387245
365,MPPED2,0.07279849797487259
366,RNF152,0.07278365184520852
