rank,gene,attention_score,predicted_attention,residual_attention,residual_zscore,expression_mean,expression_variance,dropout_rate
171,PRICKLE2,0.023113002291660245,0.008745979094931284,0.01436702319672896,0.7435924485919928,0.07857076151072477,0.23111163875020171,0.9728053435114504
164,RBMS3,0.023673038872590868,0.008743683419964746,0.014929355452626122,0.7726970176707169,0.06180176168552713,0.19178517655602498,0.9794847328244275
537,GAS2,0.007880041789340875,0.008743186993756764,-0.0008631452044158897,-0.044673711961999533,0.07540684394937454,0.22333453053480118,0.9741173664122137
386,HSPB8,0.01257224933722445,0.00873979846021088,0.0038324508770135705,0.198355740971859,0.0791947168095547,0.23334683903895517,0.9725667938931297
136,NTN1,0.025710020421618518,0.00873797414118128,0.01697204628043724,0.8784203434821692,0.06966248560716509,0.21079817354126756,0.9763835877862596
850,GABRG2,-0.006277477132573761,0.008737916974500022,-0.015015394107073783,-0.7771501109008329,0.06465888504503495,0.19850559012597008,0.9784112595419847
392,TPD52L1,0.01239694347585829,0.008737245128166711,0.00365969834769158,0.18941460720183448,0.06856726823077317,0.2077623921891823,0.9768606870229007
156,NPNT,0.024065752463407475,0.008727498407636763,0.015338254055770712,0.7938603379615448,0.059798932827094024,0.1872800208079329,0.9804389312977099
840,RANBP17,-0.005824660189533093,0.008727072173271837,-0.01455173236280493,-0.7531524207030604,0.06772813767051881,0.2069315454154107,0.9772185114503816
497,ATRNL1,0.0090231837874436,0.008723814627134925,0.00029936916030867504,0.015494416894764294,0.07221987504826136,0.21802555604238213,0.9754293893129771
338,ADGRA3,0.014504963611670751,0.008721725109730937,0.005783238501939814,0.299322442761004,0.07983439744797163,0.23564651779168055,0.9724475190839694
298,TOX,0.016380837865364928,0.008718103375155451,0.007662734490209476,0.3965993111072917,0.0640785031757934,0.19829129033552328,0.9787690839694656
48,CCDC85A,0.03899752981522964,0.008713302135086455,0.03028422768014318,1.5674174605301774,0.0633810449008312,0.1978660034456383,0.9790076335877863
928,HSPA2,-0.013865520965590239,0.008713216815914249,-0.022578737781504488,-1.1686052624240202,0.07589799571606139,0.2261933131567543,0.9741173664122137
207,GPC6,0.020612996767971348,0.008709028181956678,0.01190396858601467,0.6161124004346384,0.08364933839243804,0.24692413414989478,0.9708969465648855
313,DPYSL3,0.015573115331841969,0.008698458524167427,0.006874656807674542,0.3558108606668222,0.06883788919922397,0.21095117357791016,0.976979961832061
351,SLC7A11,0.013791720895096615,0.00869485028796243,0.005096870607134185,0.26379817468230765,0.07338674116536271,0.2219241367428938,0.9751908396946565
776,PLXNA4,-0.002402262874858563,0.008693518849079328,-0.011095781723937891,-0.5742831613875129,0.0756030854900691,0.22832134529139542,0.9742366412213741
117,MPPED2,0.027474123150555085,0.008692818250039203,0.018781304900515883,0.9720619440432898,0.047264404890841216,0.16081770227263706,0.9855677480916031
262,GMPR,0.017477722035817544,0.008689303555258574,0.00878841848055897,0.4548612143048421,0.07992366347362725,0.238459880475369,0.9725667938931297
377,TMEM132B,0.012995256883913675,0.008688645010684509,0.004306611873229166,0.22289683980456973,0.07519204750686469,0.22704508997856193,0.9744751908396947
688,LYZ,0.0014144186074108722,0.00868705983462677,-0.007272641227215897,-0.37640929675033696,0.08206136368380287,0.24361677567092513,0.9717318702290076
251,SH3GL2,0.01790904426681139,0.008685734915485032,0.00922330935132636,0.47736981354882835,0.06732742143523072,0.20768202447436,0.9776956106870229
182,LRRC63,0.0221988369198024,0.008685478056759295,0.013513358863043105,0.6994094370196553,0.06547905035584144,0.20362552761747246,0.9784112595419847
259,ANGPTL4,0.017605274949408223,0.008677717521212429,0.008927557428195794,0.4620626136031557,0.04698697991495932,0.16222802389597965,0.9856870229007634
245,ACSBG1,0.018313280262335474,0.008675647889828888,0.009637632372506586,0.49881388485077915,0.0753702427566186,0.22838952781723557,0.9744751908396947
365,SERPINE2,0.013242653740352384,0.008671799416994645,0.004570854323357739,0.23657320740156706,0.08310410948871604,0.2459060177045299,0.971493320610687
535,PDE1A,0.007821811147693092,0.008669641157112006,-0.0008478300094189144,-0.04388104508922261,0.0658228934203921,0.20649143720360238,0.9782919847328244
589,HS3ST5,0.005860255477603493,0.008667266125421166,-0.002807010647817673,-0.14528214315890775,0.07680437281420839,0.2317240852100693,0.9739980916030534
851,ADAMTS19,-0.006486797940056244,0.00865763698762633,-0.015144434927682573,-0.7838288625427635,0.07318064384346051,0.22471029027892425,0.9754293893129771
802,SVIL,-0.003584146597112481,0.008656376128855128,-0.01224052272596761,-0.6335313962547561,0.07871125870742457,0.23721729209351664,0.9732824427480916
738,GABRA1,-0.0008303423448917657,0.00865453380403592,-0.009484876148927686,-0.4909076976905479,0.07207298740849057,0.22205541267655884,0.9759064885496184
306,PPM1E,0.015913068154700727,0.008653820809493824,0.007259247345206903,0.37571607106378946,0.08900153018849155,0.2613373031333114,0.9692270992366412
490,EGR1,0.009139084252795082,0.008653237386952057,0.0004858468658430256,0.025145923109195313,0.059313759123409096,0.19304787259749653,0.9809160305343512
370,TIMP3,0.013127668957486072,0.008651543165005509,0.004476125792480563,0.2316703531873051,0.07210790418113829,0.22238307288507397,0.9759064885496184
266,SNED1,0.01735132274647655,0.008650220803002854,0.008701101943473696,0.45034198184278307,0.10288289278887916,0.29411354360487774,0.9637404580152672
856,TMTC1,-0.0069166137222699264,0.008642944204148814,-0.01555955792641874,-0.8053143381956014,0.07751906326431893,0.23470218703597515,0.9738788167938931
403,GRM5,0.012034030373231919,0.008638546965091195,0.003395483408140724,0.17573966346679984,0.0837602238790886,0.2503523523235833,0.9713740458015268
128,GPR158,0.026326877558027206,0.00863761843507803,0.017689259122949177,0.9155410501464766,0.08615115460086288,0.25616616191129593,0.9704198473282443
129,SLC4A4,0.026260470605857456,0.00862845654532806,0.017632014060529395,0.9125782237104324,0.08277377346118607,0.2483438213045988,0.9718511450381679
717,GREB1L,-9.765849685217098e-05,0.00862613525087777,-0.008723793747729941,-0.45151643907437505,0.08860397829190564,0.26171200245307413,0.9695849236641222
577,SGCZ,0.006239287694232987,0.008624027216986737,-0.0023847395227537503,-0.1234267027133555,0.08301404284879484,0.24987082536735317,0.9717318702290076
391,OPCML,0.01231318293988326,0.008623621230677524,0.0036895617092057367,0.19096024193823247,0.08060234199448163,0.2443125618294363,0.9726860687022901
123,DLK1,0.02715163664489062,0.008619532441586723,0.018532104203303895,0.9591640908072149,0.05564327118120004,0.1848314383439127,0.9827051526717557
261,UNC80,0.017452104107378408,0.008617483757006649,0.008834620350371759,0.45725247942867386,0.08032520868300393,0.24281637924966576,0.9729246183206107
446,KCTD8,0.010616699264417218,0.0086174050475051,0.001999294216912117,0.10347725216647385,0.07487020266210659,0.23027577349550257,0.9750715648854962
632,EPHA6,0.004029296003700611,0.008611616185879216,-0.004582320182178605,-0.23716664460279155,0.07131429154069097,0.2225023975494498,0.9765028625954199
809,MGST1,-0.004228252599867699,0.008599463052960905,-0.012827715652828604,-0.6639226763620977,0.0749759672730212,0.2325534774259467,0.9750715648854962
230,GABBR2,0.019021785141451142,0.008598131980293508,0.010423653161157634,0.5394958768594169,0.08325155030374402,0.2512941040182568,0.9718511450381679
863,DPYSL5,-0.007290791801427721,0.008597123256872235,-0.015887915058299958,-0.8223090823652767,0.08034127269637376,0.24410494226913487,0.973043893129771
528,CP,0.007965840297732396,0.008587233814529737,-0.0006213935167973406,-0.0321613963009201,0.10814872886811025,0.3099119866168627,0.9620706106870229
115,FSTL5,0.027430318723084435,0.008580867461273392,0.01884945126181104,0.9755889878131946,0.08746963378452079,0.2636288513597468,0.9701812977099237
145,KIAA1217,0.024944362378178653,0.00857931892301562,0.016365043455163035,0.8470037646288221,0.09490234498658764,0.2801095423078356,0.9673187022900763
281,EDNRB,0.01668158931846131,0.008573358186500953,0.008108231131960356,0.41965683208035365,0.09371383983958922,0.2765024203547749,0.9679150763358778
374,NKAIN3,0.012931633826357869,0.008570842920099759,0.00436079090625811,0.22570097809269551,0.08966596557497956,0.26812627379265763,0.9694656488549618
842,HHIP,-0.006163195229139329,0.008569556713706994,-0.014732751942846322,-0.762521431313186,0.07952508112445922,0.2441127332663198,0.9735209923664122
191,MT1M,0.021726628929250924,0.00856819031016038,0.013158438619090544,0.6810398687631191,0.0589647771830597,0.1967489242454198,0.981631679389313
779,RFX4,-0.0026634045724951427,0.008567097780881319,-0.011230502353376462,-0.5812558822739724,0.08193247556784165,0.25009844041623525,0.9725667938931297
394,SLC44A5,0.012152592614135593,0.008561016768355786,0.003591575845779807,0.18588879831942656,0.07188070467505762,0.22651057490579465,0.9766221374045801
329,BAALC,0.014879687977922051,0.00856054589904219,0.006319142078879861,0.32705914559286026,0.07537947045011947,0.23536147416138925,0.9751908396946565
487,ATP2B2,0.00912077457853755,0.008556801529987983,0.000563973048549566,0.02918949140461843,0.08796874204613159,0.2640006477580323,0.970300572519084
359,SCN9A,0.013230980095409128,0.008541650369562327,0.004689329725846802,0.24270512585317933,0.05661938750895157,0.19316338689697554,0.9827051526717557
871,MGAT4C,-0.008153622556063889,0.008534694415505166,-0.016688316971569056,-0.8637353966682279,0.0938297779589764,0.2801386730706429,0.9680343511450382
